p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
0	1.1039014104018192	0.992	0.796	0	1	CD44
0	1.103068610656465	0.739	0.247	0	1	AHR
0	1.1022318161924174	0.991	0.828	0	1	PNRC1
0	1.0895207108586047	0.607	0.131	0	1	OLR1
0	1.0887403594285665	0.758	0.216	0	1	BID
0	1.0868408290409892	0.842	0.284	0	1	NPC2
0	1.0839848257110187	0.569	0.063	0	1	ADORA2A
0	1.0716998436674094	0.931	0.387	0	1	PSAP
0	1.0708152106379756	0.491	0.058	0	1	BCAT1
0	1.0636768118588273	1	0.989	0	1	FTH1
0	1.0564571063299462	0.521	0.049	0	1	MGLL
0	1.0533207643076656	0.661	0.152	0	1	IFNGR2
0	1.051943961059677	0.744	0.298	0	1	PMAIP1
0	1.0490626172830344	0.835	0.385	0	1	PSMA6
0	1.0439278864675714	0.652	0.14	0	1	MIR22HG
0	1.0411852863285658	0.593	0.132	0	1	SYNJ2
0	1.0293052498087638	0.705	0.182	0	1	DUSP6
0	1.0291557200723411	0.385	0.07	0	1	PALM2-AKAP2
0	1.0213719094232654	0.596	0.099	0	1	ICAM1
0	1.0212818502402772	0.641	0.17	0	1	CASP1
0	1.0137899480807386	0.626	0.174	0	1	ZFYVE16
0	1.0098043660344627	0.699	0.289	0	1	CDC42EP3
0	1.0072107427915626	0.995	0.805	0	1	S100A6
0	1.0021299909344372	0.619	0.143	0	1	FNDC3B
0	1.0012709070624806	0.987	0.703	0	1	SAT1
0	0.9978574163777107	0.796	0.479	0	1	ISG20
0	0.992139688862111	0.621	0.196	0	1	MAP4K4
0	0.9853009016262244	0.968	0.368	0	1	TYROBP
0	0.9829928088835854	0.585	0.137	0	1	WARS
0	0.9827940680692657	0.35	0.08	0	1	APOBEC3A
0	0.9820709000895079	0.64	0.139	0	1	MAPK6
0	0.9814056479160084	0.602	0.12	0	1	PIK3AP1
0	0.98116810128628	0.488	0.088	0	1	HLA-DQA2
0	0.977159145214125	0.664	0.179	0	1	PDXK
0	0.974740582384198	0.46	0.037	0	1	MFSD2A
0	0.9649541561922269	0.447	0.043	0	1	NEDD4L
0	0.9632360202859793	0.414	0.048	0	1	KANK1
0	0.9628390111154127	0.514	0.062	0	1	CLIC4
0	0.961664383008781	0.553	0.093	0	1	P2RX4
0	0.9554356199193306	0.505	0.106	0	1	MIR4435-2HG
0	0.9495636644433225	0.565	0.139	0	1	RHOQ
0	0.9456727673902041	0.479	0.135	0	1	RDX
0	0.944545623365961	0.488	0.075	0	1	CD109
0	0.9301940057664715	0.93	0.599	0	1	SEC61B
0	0.9289136468297481	0.466	0.078	0	1	PSTPIP2
0	0.9286201966948822	0.997	0.894	0	1	SRGN
0	0.9274805080682453	0.894	0.249	0	1	CST3
0	0.9242016199541719	0.486	0.056	0	1	AMPD3
0	0.9179420764120095	0.572	0.105	0	1	MPP1
0	0.9172761810503745	0.924	0.454	0	1	ZEB2
0	0.9157636039604273	0.42	0.117	0	1	FABP5
0	0.9155650389336463	0.432	0.068	0	1	PHLDA2
0	0.9105390022876538	0.559	0.116	0	1	ST3GAL1
0	0.9078451533947961	0.671	0.167	0	1	CLEC7A
0	0.9051280605895798	0.505	0.134	0	1	STK26
0	0.9006909233673133	0.44	0.074	0	1	RBM47
0	0.9000997907268873	0.624	0.161	0	1	HLA-DQA1
0	0.8992235909608592	0.678	0.184	0	1	MAFB
0	0.8974407430130054	0.591	0.176	0	1	UBE2D1
0	0.8972244736750146	0.835	0.334	0	1	APLP2
0	0.8896425485284447	0.679	0.186	0	1	CYBB
0	0.8807600200171932	0.497	0.104	0	1	IRAK3
0	0.8791449782244338	0.385	0.036	0	1	AK4
0	0.8757525828406619	0.287	0.054	0	1	PTX3
0	0.8736436938455762	0.472	0.123	0	1	SNX10
0	0.8716657813354816	0.528	0.103	0	1	GCH1
0	0.8706427123804462	0.68	0.195	0	1	MYO9B
0	0.8651150400870183	0.551	0.15	0	1	OTUD1
0	0.8605200808870705	0.958	0.424	0	1	CTSS
0	0.856608387626018	0.438	0.092	0	1	EMP1
0	0.8559223165096379	0.362	0.041	0	1	MPZL1
0	0.8552327065976923	0.92	0.573	0	1	PDIA3
0	0.8547413242664055	0.759	0.295	0	1	SPAG9
0	0.8543440521987211	0.673	0.232	0	1	PIM3
0	0.8512605448059233	0.425	0.088	0	1	ASPH
0	0.8455720534086115	0.724	0.285	0	1	RB1CC1
0	0.8441180059585307	0.472	0.063	0	1	IRAK2
0	0.843944373959407	0.594	0.205	0	1	AC253572.2
0	0.8418024485243513	0.451	0.067	0	1	MSANTD3
0	0.8385211218459007	0.566	0.147	0	1	NANS
0	0.8321010949114598	0.53	0.112	0	1	CPVL
0	0.8303301616386574	0.413	0.116	0	1	ACSL4
0	0.8291555311439944	0.883	0.456	0	1	RAC1
0	0.8267698544859354	0.907	0.552	0	1	ARPC5
0	0.8257827681438336	0.616	0.213	0	1	MARCKSL1
0	0.8247247881999986	0.738	0.312	0	1	GBP2
0	0.8218432306104949	0.375	0.038	0	1	ZC3H12C
0	0.8187226701885585	0.462	0.1	0	1	WDFY1
0	0.8153765997239859	0.497	0.09	0	1	SLC15A3
0	0.8109656121034018	0.418	0.053	0	1	KMO
0	0.8095881435814203	0.562	0.16	0	1	BTG3
0	0.8083008218571979	0.467	0.085	0	1	GNA12
0	0.8010118133590163	0.724	0.382	0	1	GLIPR1
0	0.7983943346721611	0.795	0.343	0	1	HLA-DPA1
0	0.7978040603112602	0.748	0.257	0	1	LIMS1
0	0.7949239346848724	0.481	0.083	0	1	LGALS2
0	0.792443403141069	0.726	0.282	0	1	CHMP4B
0	0.7877008473551054	0.538	0.129	0	1	FOXO3
0	0.7825637162676391	0.715	0.29	0	1	TKT
0	0.7807048813177342	0.804	0.353	0	1	ATF4
0	0.7772091822644054	0.916	0.639	0	1	HSP90B1
0	0.7767541697860549	0.389	0.064	0	1	AC037198.1
0	0.7742759325509683	0.405	0.061	0	1	SFR1
0	0.7720038180765589	0.315	0.017	0	1	Z95118.2
0	0.7702748677412677	0.462	0.092	0	1	PTGER2
0	0.769127822840304	0.433	0.126	0	1	SLC25A37
0	0.768863488967972	0.738	0.292	0	1	YWHAE
0	0.7687235813221516	0.452	0.138	0	1	CD59
0	0.7681684982252566	0.506	0.136	0	1	ELL2
0	0.7652504528699664	0.585	0.18	0	1	PTEN
0	0.7640923721860331	0.457	0.091	0	1	FCGR2A
0	0.7617139653648515	0.55	0.141	0	1	SLC7A5
0	0.7567492288907383	0.556	0.179	0	1	CTSZ
0	0.7527586028826172	0.417	0.107	0	1	GADD45A
0	0.7477191701367275	0.569	0.165	0	1	UBE2J1
0	0.7468813522090779	0.307	0.03	0	1	SRGAP1
0	0.7450145876221874	0.394	0.084	0	1	RAPGEF2
0	0.744683759914936	0.548	0.183	0	1	RPS6KA3
0	0.7432117573239887	0.32	0.027	0	1	FLT1
0	0.7423477547706576	0.543	0.147	0	1	DSE
0	0.7406931300791276	0.433	0.12	0	1	IGSF6
0	0.7380485884261623	0.477	0.122	0	1	SQOR
0	0.7371226653521137	0.686	0.3	0	1	CD47
0	0.7341807781653066	0.647	0.228	0	1	DNAJB11
0	0.7334375479471438	0.773	0.391	0	1	HERPUD1
0	0.7333596430070422	0.483	0.118	0	1	PEA15
0	0.7317001748106866	0.481	0.119	0	1	AC016831.1
0	0.7303296321922883	0.399	0.059	0	1	SLC43A3
0	0.7295453042037163	0.35	0.042	0	1	CHST2
0	0.7278357208043462	0.374	0.062	0	1	LILRB4
0	0.7243632517495799	0.486	0.109	0	1	SERPINB8
0	0.7224929455148559	0.652	0.237	0	1	MED13L
0	0.7214727180963014	0.516	0.125	0	1	UBE2E1
0	0.7207048482799516	0.991	0.854	0	1	EMP3
0	0.7201396470382548	0.264	0.024	0	1	ACOD1
0	0.7189370143531545	0.48	0.125	0	1	DMXL2
0	0.7183200570890778	0.496	0.123	0	1	NOTCH2
0	0.7167257611598632	0.757	0.322	0	1	XBP1
0	0.7101723085525373	0.544	0.167	0	1	PPIF
0	0.7095256410765562	0.503	0.148	0	1	PHACTR1
0	0.7087414392707487	0.679	0.282	0	1	UFM1
0	0.7082165094135837	0.472	0.107	0	1	PIK3CB
0	0.7047170789194921	0.744	0.356	0	1	SELENOS
0	0.7012344427436479	0.794	0.403	0	1	SLC3A2
0	0.7005196400705429	0.882	0.513	0	1	GNG5
0	0.6970240839052839	0.58	0.197	0	1	LRRFIP2
0	0.6955806851513434	0.66	0.228	0	1	WDR1
0	0.6926171618335952	0.946	0.678	0	1	EIF4A1
0	0.6904367315645494	0.674	0.287	0	1	NIBAN1
0	0.6901670430414877	0.669	0.273	0	1	NFE2L2
0	0.6901023957512444	0.359	0.068	0	1	HNMT
0	0.6894265347619435	0.389	0.091	0	1	TLR4
0	0.6883801128353615	0.814	0.411	0	1	HLA-DPB1
0	0.6881754407966374	0.471	0.134	0	1	CAPG
0	0.6859468076831292	0.469	0.108	0	1	EMILIN2
0	0.68516847072212	0.492	0.112	0	1	PIK3R5
0	0.6849801767042947	0.456	0.096	0	1	MAFG
0	0.6843731154471699	0.916	0.588	0	1	HNRNPC
0	0.6824409534475356	0.633	0.235	0	1	MAML2
0	0.6820476943948661	0.296	0.04	0	1	MMP19
0	0.6817659340523483	0.808	0.389	0	1	PKM
0	0.6807316947697433	0.573	0.17	0	1	CD300E
0	0.6767474587155394	0.561	0.177	0	1	MYO1G
0	0.6760383751792092	0.404	0.094	0	1	PDLIM5
0	0.6728654429311226	0.55	0.169	0	1	SLC6A6
0	0.6716168864619286	0.617	0.235	0	1	ARF4
0	0.6709352338221338	0.297	0.043	0	1	TBC1D9
0	0.6707999084156209	0.254	0.066	0	1	TSC22D1
0	0.670475459858022	0.522	0.162	0	1	SEC22B
0	0.6704565658359618	0.876	0.534	0	1	CALR
0	0.6690597257145451	0.528	0.137	0	1	ITGAX
0	0.6676755878558194	0.326	0.044	0	1	GM2A
0	0.6662190464120006	0.315	0.047	0	1	RAB13
0	0.6649394904421475	0.764	0.349	0	1	REL
0	0.6645653711016842	0.527	0.16	0	1	ASAP1
0	0.6631471622905067	0.49	0.125	0	1	MAFF
0	0.6622171532023824	0.788	0.366	0	1	BRI3
0	0.6546647665382379	0.531	0.167	0	1	LACTB
0	0.6537691874824009	0.451	0.114	0	1	HIVEP1
0	0.6499444145615193	0.356	0.052	0	1	SERPINB9P1
0	0.6490920749529132	0.425	0.104	0	1	RIPK2
0	0.6473956822911282	0.675	0.284	0	1	MANF
0	0.6468925448883165	0.937	0.531	0	1	LGALS1
0	0.6434400592902165	0.33	0.072	0	1	GRAMD1A
0	0.6430595276354207	0.971	0.594	0	1	CD74
0	0.6417974409448338	0.515	0.163	0	1	HIVEP2
0	0.6411597140358358	0.36	0.061	0	1	TMEM176B
0	0.6408508712631997	0.634	0.256	0	1	HMGA1
0	0.6403737554622916	0.54	0.182	0	1	PPP1R15B
0	0.6397310048179409	0.499	0.14	0	1	NCOR2
0	0.6396570768379894	0.847	0.467	0	1	IQGAP1
0	0.6382882816506473	0.57	0.196	0	1	CTNNB1
0	0.6381700154248658	0.414	0.097	0	1	ITGAV
0	0.6358096614751033	0.442	0.109	0	1	TREM1
0	0.6343066340250592	0.686	0.312	0	1	TNFRSF1B
0	0.6341583783809215	0.66	0.251	0	1	YBX3
0	0.6320497269809342	0.59	0.204	0	1	MAP2K3
0	0.6285585818936754	0.441	0.127	0	1	CCDC88A
0	0.6279611235852608	0.317	0.051	0	1	PID1
0	0.6273527150783578	0.482	0.119	0	1	RIN3
0	0.6261860353068738	0.488	0.148	0	1	RIT1
0	0.622820749383769	0.362	0.083	0	1	GK
0	0.6208200954877937	0.54	0.191	0	1	TIPARP
0	0.6187549972508565	0.453	0.139	0	1	AP3B1
0	0.6177211758011342	0.288	0.039	0	1	DOCK4
0	0.6161159572093066	0.372	0.094	0	1	ZBTB10
0	0.614239948334821	0.546	0.2	0	1	ERBIN
0	0.6123182771625268	0.501	0.155	0	1	NFAT5
0	0.6119096495294682	0.441	0.133	0	1	GARS
0	0.6098722356165787	0.585	0.21	0	1	TMED5
0	0.6065424198391429	0.679	0.26	0	1	AP1S2
0	0.6061309543265425	0.708	0.325	0	1	SLC38A2
0	0.6024285085083446	0.373	0.073	0	1	SEMA6B
0	0.5997558342585512	0.445	0.136	0	1	MDM2
0	0.5984076073832612	0.283	0.035	0	1	TFPI
0	0.596371618594235	0.478	0.146	0	1	NUMB
0	0.5962034403935632	0.654	0.28	0	1	TPM4
0	0.5943731999631934	0.269	0.026	0	1	FSD1L
0	0.5917285155328486	0.323	0.06	0	1	B3GNT5
0	0.5895271319410447	0.927	0.629	0	1	RAP1B
0	0.5869880036798092	0.376	0.094	0	1	SERTAD2
0	0.5868295239839317	0.457	0.118	0	1	NLRP3
0	0.5867962822781401	0.979	0.62	0	1	S100A4
0	0.5865613867785289	0.283	0.036	0	1	HDAC9
0	0.5859316583745398	0.422	0.112	0	1	IRAK1
0	0.5858357426954202	0.357	0.063	0	1	SESTD1
0	0.5855862832889681	0.375	0.102	0	1	SGTB
0	0.5836343148003137	0.581	0.225	0	1	PNPLA8
0	0.5834094837986509	0.368	0.086	0	1	IL6R
0	0.5819701444442102	0.372	0.081	0	1	SLC7A7
0	0.58154609652649	0.31	0.055	0	1	PRDM8
0	0.5779886904752258	0.632	0.269	0	1	RILPL2
0	0.5745779517279652	0.283	0.043	0	1	KDM7A-DT
0	0.5745743432478071	0.266	0.029	0	1	TBC1D12
0	0.5743773816424794	0.347	0.066	0	1	ATP2C1
0	0.5729480612852818	0.372	0.083	0	1	TLNRD1
0	0.5712327741571493	0.502	0.163	0	1	AZIN1
0	0.5708489299842042	0.638	0.265	0	1	RAB7A
0	0.5698056205993624	0.525	0.179	0	1	PDCD6IP
0	0.5677244543177606	0.453	0.138	0	1	TP53BP2
0	0.5665457141282695	0.42	0.105	0	1	PLEKHM2
0	0.5650591970684649	0.359	0.083	0	1	ZFHX3
0	0.5619797190455907	0.437	0.124	0	1	PFKFB3
0	0.5619218852725953	0.365	0.073	0	1	PDLIM7
0	0.5617964462121561	0.303	0.055	0	1	AC096667.1
0	0.561793993669551	0.343	0.084	0	1	NSMAF
0	0.5607802495137633	0.61	0.266	0	1	TALDO1
0	0.5603308752956065	0.488	0.154	0	1	PTPN12
0	0.558626757176046	0.427	0.134	0	1	ANTXR2
0	0.5578610289960979	0.608	0.247	0	1	SLCO3A1
0	0.5571504322855338	0.388	0.102	0	1	ATP6V1H
0	0.5562299438147906	0.433	0.114	0	1	CFP
0	0.5540133123149364	0.338	0.073	0	1	AC015912.3
0	0.5513812260720528	0.744	0.252	0	1	IFI30
0	0.5505853976174878	0.458	0.149	0	1	UBE2H
0	0.5502907907665817	0.399	0.098	0	1	PSEN1
0	0.5478244176613167	0.313	0.062	0	1	NRIP3
0	0.5475435690809759	0.417	0.114	0	1	LRRC59
0	0.5453433523285973	0.999	0.982	0	1	EIF1
0	0.5423472478148548	0.338	0.067	0	1	SNN
0	0.5418365696944087	0.252	0.031	0	1	UBTD2
0	0.5415099339711911	0.299	0.055	0	1	NOTCH2NLC
0	0.5391162319779328	0.334	0.106	0	1	DDX60L
0	0.5385458275007444	0.722	0.189	0	1	LST1
0	0.5377028131122293	0.465	0.134	0	1	FCGRT
0	0.53662542350101194	0.312	0.06	0	1	SLC11A2
0	0.5332143559716322	0.417	0.114	0	1	ATP2A2
0	0.5325918485978314	0.446	0.144	0	1	UBE2Z
0	0.5324613694787119	0.613	0.253	0	1	CSGALNACT2
0	0.5300713202198928	0.459	0.157	0	1	TARS
0	0.5291730711555676	0.302	0.055	0	1	TP53INP2
0	0.5281559007718046	0.355	0.086	0	1	BANP
0	0.5271429465671973	0.305	0.071	0	1	LINC01588
0	0.5268970842760794	0.308	0.061	0	1	SIRPA
0	0.5249644601940465	0.273	0.049	0	1	SMCO4
0	0.5239023531424145	0.507	0.176	0	1	CDKN1A
0	0.522603006198707	0.302	0.072	0	1	CLEC12A
0	0.5223600938118744	0.736	0.202	0	1	AIF1
0	0.5221172187852277	0.272	0.046	0	1	SMIM3
0	0.5189090271649984	0.278	0.043	0	1	SRC
0	0.5186341481292418	0.315	0.092	0	1	VIM-AS1
0	0.5172492533135291	0.25	0.025	0	1	ABTB2
0	0.5143127452476379	0.633	0.237	0	1	NFKBIZ
0	0.5138884590218447	0.318	0.076	0	1	FAM49A
0	0.5108162363124072	0.331	0.076	0	1	C19orf38
0	0.5093186808197625	0.341	0.08	0	1	LY96
0	0.5071323715479819	0.378	0.109	0	1	CEP170
0	0.5037495462217706	0.318	0.073	0	1	SEC24D
0	0.5025154169859986	0.483	0.166	0	1	STX11
0	0.501638491790948	0.564	0.227	0	1	DDIT3
0	0.49917664768190073	0.491	0.183	0	1	FOSL2
0	0.49832692321743954	0.471	0.165	0	1	ZBTB43
0	0.4933959863793874	0.499	0.174	0	1	RAB5A
0	0.4927142487113072	0.431	0.146	0	1	PLEKHB2
0	0.49240230348262326	0.534	0.209	0	1	ABI1
0	0.4908423357030316	0.307	0.082	0	1	ATF5
0	0.4883251988270181	0.512	0.196	0	1	RHEB
0	0.4881197756972874	0.545	0.195	0	1	NFKB2
0	0.4844352930987428	0.337	0.084	0	1	CTNNA1
0	0.48431267186427285	0.268	0.044	0	1	CHST7
0	0.4827195949784311	0.303	0.073	0	1	ARL5B
0	0.48260958328704706	0.27	0.054	0	1	FAM126A
0	0.4814576820846016	0.516	0.176	0	1	AC007952.4
0	0.47751918469518073	0.26	0.052	0	1	PTAFR
0	0.47721447823079943	0.273	0.066	0	1	LINC00877
0	0.47585430055640865	0.289	0.07	0	1	F8A1
0	0.475172485354147	0.284	0.054	0	1	DOT1L
0	0.4749734508483396	0.307	0.064	0	1	TCF7L2
0	0.47265394672061084	0.342	0.088	0	1	RAB32
0	0.471472500559913	0.279	0.059	0	1	RP2
0	0.4711710815164512	0.331	0.095	0	1	CD93
0	0.47099233794539186	0.301	0.054	0	1	SLC7A1
0	0.47079843320738407	0.326	0.093	0	1	TLR2
0	0.47050763487459746	0.359	0.099	0	1	HSPA13
0	0.47049930188340683	0.47	0.168	0	1	RAB1A
0	0.4683982640094242	0.338	0.082	0	1	GPR132
0	0.46810959873136504	0.327	0.079	0	1	ALG2
0	0.46751399238394536	0.308	0.076	0	1	GRINA
0	0.4668759562533099	0.279	0.054	0	1	AGAP3
0	0.46572490227334784	0.324	0.098	0	1	ATP6V1B2
0	0.4644317062424427	0.266	0.051	0	1	FH
0	0.46179907117463526	0.429	0.149	0	1	ADAM17
0	0.4614705403461836	0.346	0.091	0	1	MANBA
0	0.46097521745820336	0.296	0.057	0	1	MTHFD2L
0	0.45894123975002543	0.427	0.145	0	1	OXSR1
0	0.45732460330129476	0.293	0.075	0	1	NR4A3
0	0.4488475150816665	0.321	0.08	0	1	THAP2
0	0.44665741736618825	0.306	0.075	0	1	TMEM189
0	0.44611753681449295	0.313	0.079	0	1	HCK
0	0.44589720933251775	0.43	0.142	0	1	HLA-DMA
0	0.4456430199662613	0.324	0.096	0	1	HYOU1
0	0.444065048034595	0.28	0.056	0	1	MCTP1
0	0.44205047089761873	0.951	0.295	0	1	S100A9
0	0.4415765632897708	0.343	0.094	0	1	RNF19B
0	0.44047539788994083	0.324	0.097	0	1	LILRB2
0	0.44046244074731133	0.338	0.084	0	1	VEGFA
0	0.43017957980187255	0.33	0.103	0	1	PLEKHF2
0	0.42593181685431125	0.423	0.124	0	1	CSF3R
0	0.4245575233553028	0.276	0.078	0	1	MGST1
0	0.4243594289190705	0.331	0.094	0	1	ETV3
0	0.42257663771544324	0.302	0.08	0	1	CORO1C
0	0.4218652445706088	0.414	0.139	0	1	TIMM17A
0	0.41917023948279064	0.359	0.116	0	1	ECE1
0	0.4169859878888197	0.26	0.05	0	1	TRIO
0	0.414592286397219	0.386	0.12	0	1	C5AR1
0	0.41274211542373135	0.342	0.107	0	1	SEC61A1
0	0.40408676704720925	0.278	0.065	0	1	MTF1
0	0.3999944370113465	0.287	0.074	0	1	NPTN
0	0.38824337935674624	0.291	0.073	0	1	EZH2
0	0.35465701235082925	0.258	0.064	0	1	IARS
0	0.3457038973059778	0.291	0.08	0	1	ARHGEF2
0	0.317209278423631	0.485	0.179	0	1	NCOA4
1.930355502249507e-307	0.4338142203090649	0.412	0.144	7.06529417378342e-303	1	MARK3
3.4853003866668154e-306	0.39690118099094546	0.342	0.108	1.2756547945239212e-301	1	STK40
4.618767071106619e-306	0.3621405908916392	0.307	0.092	1.6905149356957336e-301	1	IPO5
7.703799388552181e-306	0.4780873613494542	0.497	0.192	2.819667614203984e-301	1	PNP
1.2528474656783961e-302	0.7075288446048549	0.499	0.206	4.585547009129498e-298	1	AC103591.3
6.3665312763095226e-301	0.49124753525678666	0.426	0.155	2.3302141124420483e-296	1	DNAJB9
7.573516716527077e-300	0.4107503582512189	0.354	0.116	2.7719828534160754e-295	1	FGR
5.021557779233302e-299	0.379115701080936	0.34	0.108	1.837940362777181e-294	1	NUS1
3.2700618175126724e-298	0.4038499166097812	0.441	0.159	1.1968753258278132e-293	1	PTPRJ
1.4054508088159674e-296	0.4118505573920615	0.336	0.108	5.144090505347322e-292	1	AC100810.1
1.3780117100329552e-295	0.7283994955488367	0.811	0.476	5.043660659891619e-291	1	PRDX1
1.946388867294231e-294	0.5817593421013789	0.753	0.378	7.123977893183614e-290	1	ATP6V0B
2.0746084563725867e-293	0.3615140826111742	0.293	0.087	7.593274411169304e-289	1	ANPEP
7.502638751365595e-290	0.4162040835366161	0.427	0.156	2.7460408093873216e-285	1	RASGEF1B
7.990854352363224e-288	0.5454599096372834	0.745	0.375	2.9247326015084636e-283	1	CYCS
4.798678725051802e-287	0.38838728614907525	0.33	0.107	1.75636440015621e-282	1	RABGEF1
6.709373872848008e-287	0.4991821910042522	0.59	0.253	2.4556979312010993e-282	1	BACH1
7.526295594453178e-287	0.4089480523932256	0.389	0.137	2.754699450525808e-282	1	TUBA1C
2.5604808836755066e-286	0.4534256115194966	0.275	0.082	9.371616082340722e-282	1	TNFSF8
2.486235862993326e-285	0.3816122537764191	0.291	0.088	9.099871882141872e-281	1	EDEM1
2.7793255361773855e-285	0.4207686951188859	0.513	0.204	1.0172609394962849e-280	1	ETF1
7.726109655946824e-285	0.4386959829811833	0.264	0.077	2.827833395173097e-280	1	CCDC71L
2.409123607782498e-280	0.39108728466158205	0.291	0.089	8.81763331684472e-276	1	LRRC8C
7.115396529461299e-280	0.4920607426824656	0.368	0.13	2.6043062837481303e-275	1	ETHE1
1.6292509629498054e-278	0.42072631316685016	0.481	0.188	5.963221449492583e-274	1	B4GALT1
6.195160808825628e-278	0.36076677151577824	0.298	0.093	2.2674908076382683e-273	1	CKAP4
1.3420479986470316e-273	0.41515097585460814	0.458	0.177	4.9120298798480006e-269	1	CLTC
3.96428429351013e-272	0.3604032181257306	0.306	0.098	1.4509676942676426e-267	1	TIMP2
3.438492738799172e-271	0.5064754724202969	0.671	0.318	1.258522727327885e-266	1	CASP4
1.0324040877789448e-269	0.4404250683882779	0.496	0.201	3.7787022016797155e-265	1	EIF4E
4.523528824541824e-269	0.41458629657034396	0.544	0.225	1.655656785070553e-264	1	ASAH1
1.3569559829007792e-267	0.3497081742335443	0.267	0.08	4.966594593015142e-263	1	SH3BP2
4.1473730205207055e-267	0.44663779880893906	0.448	0.175	1.5179799992407833e-262	1	ATOX1
8.287760348864966e-267	0.44441391894978444	0.459	0.182	3.033403165288066e-262	1	HM13
1.07940240122739e-266	0.49496834160329173	0.314	0.105	3.95072072873237e-262	1	AC245014.3
2.204116198227792e-266	0.41445968234348574	0.479	0.191	8.067285697133541e-262	1	ACBD3
7.413014663374119e-266	0.36839695064006306	0.418	0.156	2.713237496941561e-261	1	STXBP2
7.893821793519703e-266	0.41920636949213863	0.423	0.159	2.889217714646146e-261	1	VOPP1
1.1327743322600184e-264	0.4333703519805253	0.451	0.177	4.146067333504893e-260	1	MED13
3.1404381172729516e-262	1.1113020787385701	0.29	0.096	1.149431755303073e-257	1	CCL2
5.7085930924502e-262	0.320919104862762	0.993	0.823	2.089402157767698e-257	1	NEAT1
7.041806089072512e-260	0.5223407020256599	0.548	0.242	2.57737144666143e-255	1	PTPN1
7.890248117688386e-259	0.31662531390953946	0.257	0.077	2.8879097135551263e-254	1	ACTN1
7.975829943722887e-259	0.5402083292369371	0.652	0.318	2.9192335177020136e-254	1	ZNF706
2.799589075216429e-258	0.4509371373696678	0.599	0.266	1.0246775974199652e-253	1	CAPN2
1.200691339877937e-257	0.30413556563585187	0.259	0.078	4.3946503730872376e-253	1	ANO6
1.708698765870453e-255	0.42201976251279805	0.416	0.16	6.254008352962446e-251	1	PRKAG2
2.039729502732081e-255	0.62561477011770394	0.797	0.472	7.46561395294969e-251	1	SEC61G
8.273173460769724e-254	0.329220344222509	0.318	0.106	3.0280642183763267e-249	1	CPD
5.593903775806045e-253	0.5275350677963433	0.747	0.392	2.0474247209827706e-248	1	ACTR3
1.1139423606111508e-252	0.4178633896031271	0.458	0.184	4.077140434072873e-248	1	IFNAR2
1.2812715177879214e-252	0.3759049211112789	0.345	0.121	4.689581882255571e-248	1	LMO4
4.2638502361007574e-252	0.6327459768921027	0.26	0.082	1.5606118249152383e-247	1	TNF
4.271135803112909e-252	0.518425958873219	0.641	0.308	1.5632784152973557e-247	1	RNF145
7.654101929315294e-252	0.5297472301039421	0.807	0.453	2.801477847148691e-247	1	CFLAR
8.054942832283523e-252	0.3720691837329647	0.545	0.231	2.948189626044092e-247	1	TANK
7.975511521156824e-251	0.41424216331341535	0.582	0.257	2.919116971858609e-246	1	RAB21
2.6560849719925577e-250	0.4632316627505091	0.653	0.308	9.721536605989961e-246	1	RTN4
4.973242218365218e-250	0.4184683686333621	0.51	0.216	1.8202563843438534e-245	1	ANKLE2
2.595557459528064e-249	0.3988155305757084	0.463	0.186	9.499999857618668e-245	1	DCP2
1.5299401828002257e-248	0.3621377882317178	0.278	0.089	5.5997340630671064e-244	1	IFI44
4.096773860492642e-247	0.3763679631815005	0.357	0.129	1.4994602006789118e-242	1	EIF4G1
1.2646552230756542e-246	0.37547717821781823	0.4	0.152	4.628764581979202e-242	1	CELF1
5.353357590330966e-246	0.41909707521054074	0.565	0.249	1.9593824116370368e-241	1	QKI
4.412091590900572e-244	0.5270651048401229	0.833	0.49	1.6148696431855183e-239	1	EIF5
3.895176422003696e-242	0.34493611199294794	0.378	0.14	1.4256735222175727e-237	1	CUX1
1.6665588683970046e-241	0.3558688806741454	0.301	0.101	6.099772114219877e-237	1	MFHAS1
1.7095234831476626e-241	0.5458500959797068	0.806	0.468	6.25702690066876e-237	1	EIF2S2
1.0682190832556724e-240	0.5412170944745589	0.844	0.508	3.9097886666240867e-236	1	EIF4G2
1.2121222011226492e-240	0.3283015606052753	0.305	0.104	4.436488468329008e-236	1	ATP6AP1
1.3926302989223086e-239	0.4368476259261085	0.635	0.299	5.097166157085542e-235	1	SERINC1
2.246730119775914e-239	0.33948239497786026	0.285	0.094	8.223256911391822e-235	1	YWHAG
2.774500719098773e-236	0.3567543169702818	0.334	0.119	1.015495008197342e-231	1	NRIP1
1.970152265751695e-234	0.5229213968192885	0.647	0.326	7.210954307877779e-230	1	PDIA6
